qid,question_text,target,length
0309fbba271fef1f2147,"If we imagine no god exists, then why should one come from anywhere? If one does not exist (as an entity or the ""god"" people imagine), then we can ignore religious concepts of eternity and infinity. Can we do that?",1,40
030a0d8a9282ea477f94,Why would a guy want to be with a female that isn't a virgin anymore when she is gonna always compare him with her past lovers?,1,26
030a6ccade7950525c88,Why do men not Care about height? Do men just not care? It’s also been a social oddity? Edit* I don’t think you should judge a book on his/her cover but I do believe people should have some standards just not prejudice,1,42
030ad387067945f8d6b5,Why do Republicans drink milk and refer to Korea as vodka?,1,11
030b3314653b66fdc567,Do you think low IQers should be banished from Quora?,1,10
030b6e4957dc60d95bfd,Why don't girls/women care about how crazy they are treated on the bed?,1,13
030b746063d1393eb431,Why don't Indians in Malawi integrate with the local Bantu communities? It appears as if they segregate themselves.,1,18
030b83cce8679050e592,Why dont Germans officially recognize Namibian Genocide?,1,7
030c0dacaa1117c38df0,"What is your opinion of dividing every linguistic state of India into more than one? Already, Hindi and Telugu have more than one state because every Indian attitude changed as his state is his country.",1,35
030df81570ff6cff1717,Where is the best place a socially awkward man can seduce women and bring them home?,1,16
030f79bc3336ee7b73ed,Whenever I see an American woman I am turned on but when I realize they won't wash their ass after poop I get repulsed. What should I do?,1,28
030f838fa74b4d9feb16,"Was it an expansionist colonial mindset requiring annihilation and ethnic cleansing that was the fundamental basis for the genocide of the Herero and the Nama African Tribes in German South West Africa, Jews, and Sinhalese of Uva - Wellassa?",1,39
031154380bf3f489fc04,"If a woman has casual sex with men in her work place, or other men outside of work, while constantly leading on other men, does that make her a slut?",1,30
0311baa8a4cf84d54964,Can Moroccans that have stayed for more than 4 years regularly be deported? There are 17% of all Moroccan population in EU. This is craziness.,1,25
03126a83aaaa487c0c53,"When TV shows push lesbians, Gays, feminism, does it make the movie feel less entertaining? Like ghostbusters and others?",1,19
0312ad5c26c09841a5d6,Why did Michelle Obama and others use the #BringBackOurGirls campaign to protest girls who were kidnapped by Boko haram? They took no action when boys were being selectively killed.,1,29
0313b1cb68c6a71eb064,What size orange jumpsuit will Donald Trump need once he goes to prison?,1,13
031571268c668e6babba,"Being a south Indian, how does Balaji understand the feelings of north Indians?",1,13
03158c5cb30f5350b4b2,Are most muslims perverted and into womanizing?,1,7
0316ddc468e1282a14a4,Would it be possible for fat people to wear skinny jeans?,1,11
03192b5f3775a65dbbc9,"Do the ""mentally ill"" still have mixed views as to whether homosexuality is a ""mental illness""?",1,16
031ab2c881d52f535b3e,Is child maintenance included in the wife maintenance?,1,8
031d4a7009f8717487a9,How come only Islam relates with bombs if terrorism has no religion?,1,12
03202d170d1084d60360,Where can I find Trump toilet paper to wipe my bottom with?,1,12
032156b679161eeb3d29,Why are Pakistani citizens so ignorant? Are they informed about Pak China deals? Why are they not opposing the give decision?,1,21
032157ac61596efd13a0,Will the US Navy ever admit to utilizing Navy diver/s to breathing underwater with artificial gills?,1,16
0323762397588dc7d766,"Which girls are more pretty, Punjabi or Gujarati?",1,8
0323c1443d56bbbcd083,"Why is the belief that liberalism is a ""mental disorder"" so widespread amongst conservatives, and is there any evidence to support the claim?",1,23
0323cb4ec9d3f3ff5a30,Is the idea of “white privilege” an Afrocentric conspiracy theory?,1,10
03245574d06b2aa96598,Why do most bhakts term Indian Christians as 'rice bag converts'?,1,11
0324bfed740ad6ad7f7b,"Does Wikipedia claim that Robert Mueller when to Princeton, not Harvard, so as to obscure his deep ties to Barack Obama?",1,21
0325077fb08347927f66,Why are Brazilians so negative about their own country? Brazil is certainly better off than many other nations and yet its people seem to complain more than people from poorer nations. Why?,1,32
0325870c81f69c5439a9,Why are there so many presumptive questions about Trump appearing on Quora lately? Is it because they are designed more to influence opinion rather than to get a genuine answer and are actually part of a larger pro-Trump propaganda campaign?,1,40
03263152ee1acecf2010,Why don't democrats rename their party the communist party and be upfront about their goals? Are they incapable of honesty?,1,20
0326e4bc4d3d35b4f60b,"Why do Americans like guns so much that they need to amend their Constitution just to protect their right to guns? Wouldn't a community without mass gun usage be safer, like in the case of Japan?",1,36
032914699f6b6c113755,"Why wont the GOP ""which claim family values first"" make this truly ignorant and egregiously vulgar President resign?",1,18
032942fcf2e13d92ac12,Are Malaysians too complacent and not have the urge for a change to catch up with other countries?,1,18
0329ef6b810a11cb974f,Why are the doctors in Europe so inefficient?,1,8
032c902d5bceff949f40,Were you ever raped and you ended up enjoying it?,1,10
032cf222dba26ea719ab,With how many officials did manushi chhillar shared her bed to win miss world 2017 ? I am not from Pakistan.,1,21
032d5ebf4a906cc00988,Why cannot the North Indians behave like civilized humans?,1,9
032eb330b07475a12727,Should we kick useless Vietnam out of ASEAN and the UN?,1,11
032facdf67f0ea01ce71,"How far will Donald Trump go, before he is impeached? Is he beyond his limits yet? (June 2018)",1,18
032fe5da87b54ec08eee,"Why is it so that while in a relationship, a girl never accepts her mistake, even if that is going to cost the relationship?",1,24
032ffe02848e376237b7,Is eating beef illegal in the USA? Are people generally lynched for eating beef? Are cattle traders beaten to death like in India?,1,23
0330359047e1b58736db,Why do Indians speak English in such a tough way to understand?,1,12
0330c0b585708c12fa50,"My crush says my micropenis will ruin our sex life until I fully metabolize Hegel’s “Differenz des Fichteschen und Schellingschen Systems der Philosophie,” which she calls the Kama Sutra of the West. I distrust the Jena period. What should I do?",1,41
033223927ff79576dc5c,Is food really the 'New Rock and Roll' or is it just another way for a generation of bored fatties to kill time?,1,23
0332e66a9a9701ea0027,"Why do women create players and womanizers then blame ""men"" when their handy work comes full circle?",1,17
0334eb0a2f3c933aa65a,"How many movies and TV shows will promote their gun wielding, mass murdering “hero""on Kimmel's show while he cries about gun violence?",1,22
0335ecdafd42f8b734a2,Why do boys cheat and marry someone else?,1,8
0338d71aacb5ca7a828c,"Why are Democratic Socialist Americans, who support politicians such as Bernie Sanders or Elizabeth Warren referred to by many as communists? Is that McCarthyism?",1,24
0339884f215d81b8d4f8,Why are sluts better than feminists?,1,6
033a4fc08a7270ff702a,"Who is superior, a beautiful girl or a smart boy? Both are 18 years of age.",1,16
033a6fc43f205d3896b1,Do you think that Mr. Trumps remarks during the funerals of the teenagers killed at Marjory Stoneman Douglas High School in Parkland were reflective of the thoughts of all Americans?,1,30
033b1f6012ac1f9a27f2,Since Brahmin and Bania are resenting reservations should BC/SC/ST give them a separate country? They are just 6% in India.,1,20
033bd25145dd300e6b91,Is Singapore becoming a shitslam theocracy?,1,6
033be928d1847cf47d5b,"Are woman from Utah, from another planet?",1,7
033beccbbcedc9affe75,"Can gun violence be eradicated if we remove the words ""gun"" and ""firearm"" from all dictionaries?",1,16
033c96f9518d7a6ac9a8,Why are whites so much more prone to suicide than Asians? Could circumcision in whites lead to more suicide?,1,19
033ccc2dc522e5bd72f5,Do pansexuals go to hell?,1,5
033ce1863177770c28dc,How would Die Hard (1988) have ended if John McClane had been castrated after his divorce?,1,16
033dc9456ddf582b98d2,Why is affirmative action available to Hispanics but not to Asians/Indians?,1,11
033f5a301cf30a0c0418,Why should I have to take off my shirt at the beach?,1,12
0340df0726c1d3409b20,Culture of the United States of America: ,1,7
03411734cfa8b39459b0,What’s your favorite kind of sausage?,1,6
034150d65b739a01606d,How do you prepare your dog/cat for cooking?,1,8
0341ccb318ad1b16a151,How can one report Indian Hindus posting targeted harassment questions against Indian and other Muslims on Quora?,1,17
03433ffe1d1e1e908ed6,Should an atheist teach his or her children about religious figures?,1,11
03443a726baf24b72cce,"What does “southern pride” mean? Are southerners proud because they owned slaves, or because they were traitors who fought against this country?",1,22
034600736488a44db254,Why doesn't Pakistan invade Afghanistan to end all Afghan and Indian terrorist activities?,1,13
03464ac561b8b675990a,"Why do disabled persons not understand ""united we stand"" and ""divided we fall”?",1,13
034706938517d383695c,Why are blacks not usually seen as being a standard of beauty?,1,12
0347ad268f1c4f78dfc1,Why men don't listen and women can't read maps?,1,9
0348901b73f2742cb3f7,Why is Sikhism such an obviously false religion with pakhandi gurus on the charas?,1,14
034943e211ff56faf5fa,"Why do most women carry two, often large, bags on the bus/subway? It seems unnecessarily cumbersome and inconveniences other travelers.",1,20
034bc06b7e294f2d39fa,What will be the reason of Apocalypse on earth? Will they be Muslims or any other religious group?,1,18
034d12808d4270bac1a7,What are the alternatives available to KCN in Indian pharmacy stores?,1,11
034dadb82db0211e2ca7,How do I sign up for a Quora account?,1,9
034e15ebf087b855b682,"Who buttered Roseanne's bread better, the left or the right?",1,10
034e95e538380e7ee941,Why do people in India don't even get their basic needs?,1,11
034efd33b8dad81f896c,What was the real reason behind large number of innocent Tamil people killed in Sri Lanka? Is that true Tamil Muslims are not interested in eelam?,1,26
034f038fc41fb66e1da3,Why are many black women so fat?,1,7
034f545e032f18c66be4,"Why don't we ban poor people from having more children? Punishable by vasectomy, and children being taken by an organization to be raised at the parent's expense (accrual expenses). No one wants to starve to death, this is child abuse.",1,40
034f6f1af18781f8e760,"I really want to try incest with my mother, how should I start?",1,13
03527e98f85cb6e201d7,"As a Sikh or Muslim, if I convert to Hinduism what extra socio-economic benefits will I get in India from Indian Government and Saffron terrorists?",1,25
0353289cd0b6ba9d143a,Can I have sex with my married cousin?,1,8
035385d6da797d7e4bf4,"Is The Donald Trump a man or a woman? Is he just a sissy or a homosexual? Is He a Jew? Did he win due to the lack of credibility, mental and emotional intelligence intelligence, creativity, maturity, personality and vision by Americans?",1,42
0355392a25199a04f412,"How right wing are the Northern counties of California, such as Siskiyou?",1,12
